227502 2275 3 1 1989 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
227801 2278 3 2 1984 22 22 50 50 74 74 98 98 124 124 145 145 168 168 -7 -7 -7 -7 -7 -7 -7 -7 2 11 35 29 3 7 45 4 1 55 -7 53 70 5 1 94 5 4 119 5 6 140 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
227802 2278 3 1 1985 8 8 37 37 60 60 85 85 111 111 132 132 154 154 -7 -7 -7 -7 -7 -7 -7 -7 2 4 28 22 3 2 32 3 8 39 4 2 48 4 5 65 4 10 78 5 2 110 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228001 2280 3 1 1998 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 52 52 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 38 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228101 2281 3 1 1977 103 103 130 130 153 153 178 178 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 4 52 66 4 10 90 5 7 116 5 11 150 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228102 2281 3 1 1979 82 82 109 109 132 132 157 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 1 49 58 4 6 65 4 10 82 5 6 115 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228103 2281 3 1 1984 20 20 46 46 69 69 94 94 119 119 141 141 165 165 -7 -7 -7 -7 -7 -7 -7 -7 2 8 32 28 3 5 33 3 11 42 4 4 60 4 10 95 5 3 127 5 10 175 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228501 2285 3 1 1984 23 23 53 53 76 76 98 98 121 121 144 144 168 168 -7 -7 -7 -7 -7 -7 -7 -7 0 36 36 29 3 6 40 4 0 50 4 8 63 4 11 75 5 2 85 5 9 127 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228502 2285 3 2 1993 -7 -7 -7 -7 -7 -7 -7 -7 17 17 41 41 64 64 89 89 113 113 137 137 159 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 11 21 3 5 32 3 10 40 3 10 60 -7 80 -7 102 -7 121 -7 122 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228601 2286 3 2 2004 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -3 17 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 32 25 47 40 -7 -7 -7 32 70 68 -7 45 -7 48 102 95 -7 62 49 62 532
228701 2287 3 2 1992 -7 -7 -7 -7 -7 -7 -7 -7 24 24 48 48 70 70 95 95 119 119 144 144 172 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 2 28 3 6 40 4 0 47 4 4 65 -7 87 -7 110 -7 132 -7 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228702 2287 3 2 1994 -7 -7 -7 -7 -7 -7 -7 -7 0 0 24 24 46 46 71 71 95 95 120 120 147 140 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 1 9 8 2 10 29 3 4 40 3 10 56 -7 78 -7 97 -7 108 -7 103 166 167 -7 138 -7 138 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
228703 2287 3 1 1996 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 19 19 44 44 68 68 93 93 120 113 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 11 30 3 4 44 -7 67 -7 89 -7 113 -7 100 139 139 -7 147 -7 147 163 -7 -7 166 -7 -7 -7 -7 -7 -7 -7 -7 532
228801 2288 3 1 1997 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 13 13 -7 -7 66 66 88 88 112 112 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 8 22 -7 -7 -7 43 45 -7 48 -7 65 -7 63 136 -7 -7 81 -7 -7 163 163 -7 145 -7 140 -7 -7 -7 -7 -7 -7 532
228802 2288 3 1 1999 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 45 45 67 67 91 91 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 39 -7 39 -7 53 -7 53 115 -7 52 61 -7 -7 142 142 -7 90 -7 90 168 169 -7 117 -7 115 532
228901 2289 3 1 1989 -7 -7 -7 -7 10 10 36 36 58 58 -7 -7 105 105 133 131 157 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 2 22 3 2 32 3 7 39 -7 -7 -7 4 4 64 4 11 92 -7 105 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229001 2290 3 2 1990 -7 -7 -7 -7 3 3 26 26 49 49 73 73 96 94 118 118 144 144 169 169 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 2 13 2 11 30 3 4 34 3 9 46 4 1 54 4 6 68 -7 89 -7 122 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229002 2290 3 1 1994 -7 -7 -7 -7 -7 -7 -7 -7 6 6 29 29 52 50 75 75 100 100 125 125 149 146 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 2 37 3 7 47 4 1 60 -7 85 -7 102 -7 150 -7 132 173 168 -7 210 -7 200 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229201 2292 3 1 1994 -7 -7 -7 -7 -7 -7 -7 -7 2 2 25 25 50 50 77 77 98 98 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 0 30 3 6 44 4 4 55 -7 71 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229202 2292 3 2 1996 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 23 23 50 50 71 71 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 10 24 3 7 35 -7 50 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229203 2292 3 2 2000 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 7 7 28 28 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 3 17 -7 30 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229401 2294 3 2 1989 -7 -7 -7 -7 20 20 43 43 66 66 90 90 114 114 139 139 164 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 2 18 2 11 23 3 4 29 3 7 36 3 11 40 4 3 54 -7 70 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229402 2294 3 1 1994 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 23 23 47 47 73 73 97 97 120 120 145 141 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 6 23 3 4 30 3 10 40 -7 45 -7 58 -7 63 -7 60 168 166 -7 93 -7 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229601 2296 3 1 1995 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 11 11 35 35 58 58 85 85 106 106 129 127 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 6 21 3 0 30 3 4 39 -7 55 -7 76 -7 99 -7 97 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229602 2296 3 1 2001 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 18 18 38 39 62 60 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 25 -7 37 -7 42 40 42 -7 -7 -7 -7 -7 -7 115 115 -7 76 -7 62 141 141 -7 89 -7 -7 532
229901 2299 3 2 1985 3 3 32 32 57 57 82 82 104 104 128 128 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 0 21 21 13 3 0 28 3 5 40 3 11 49 4 4 76 4 10 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229902 2299 3 1 1987 -7 -7 18 18 41 41 65 65 88 88 111 111 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 8 27 3 -7 39 4 0 56 4 4 78 4 10 106 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
229903 2299 3 1 1987 -7 -7 18 18 41 41 65 65 88 88 111 111 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 7 26 3 4 40 3 10 60 4 4 80 4 10 99 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
230101 2301 3 2 1985 10 10 39 39 62 62 86 86 109 109 132 132 155 155 -7 -7 -7 -7 -7 -7 -7 -7 2 6 30 24 3 2 32 3 6 41 4 0 55 4 5 74 4 7 80 5 3 106 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
230102 2301 3 2 1987 -7 -7 13 13 37 37 61 61 83 83 106 106 129 129 157 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 5 23 3 1 32 0 48 40 3 10 47 4 2 50 4 5 65 4 11 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
230801 2308 3 2 1979 79 79 109 109 132 132 156 156 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 11 47 49 4 1 57 4 9 89 5 3 102 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
230802 2308 3 1 1986 -7 -7 21 21 44 44 68 68 90 90 115 115 137 137 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 11 24 3 6 29 3 9 40 4 2 42 4 7 58 5 1 74 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231101 2311 3 1 1976 117 117 146 146 168 168 193 193 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 3 51 60 4 4 76 4 11 101 5 7 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231102 2311 3 1 1981 61 61 89 89 112 112 137 137 161 161 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 5 41 39 3 11 47 4 3 62 4 8 70 5 0 96 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231103 2311 3 1 1987 -7 -7 16 16 38 38 62 62 86 86 107 107 130 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 3 28 3 1 27 3 5 42 3 9 42 4 1 61 4 6 68 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231301 2313 3 2 1980 72 72 102 102 -7 -7 -7 -7 172 172 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 9 45 44 4 3 61 -7 -7 -7 -7 -7 -7 5 3 129 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231302 2313 3 2 1991 -7 -7 -7 -7 -7 -7 19 19 41 41 64 64 88 88 116 116 -3 137 162 162 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 8 28 3 0 33 3 4 41 4 6 50 4 2 59 -7 -7 -7 100 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231501 2315 3 1 1978 91 91 122 122 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 2 50 53 4 8 80 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231502 2315 3 2 1982 45 45 76 76 101 101 121 121 146 146 171 171 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 1 37 41 4 4 65 4 10 96 5 1 104 5 8 154 5 10 194 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231503 2315 3 1 1986 1 1 31 31 56 56 76 76 101 101 126 126 150 150 173 173 -7 -7 -7 -7 -7 -7 0 22 22 8 3 1 30 3 7 37 3 11 43 4 4 58 4 11 72 4 11 90 5 6 132 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231701 2317 3 1 1987 -7 -7 8 8 32 32 57 57 79 79 102 102 125 125 151 151 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 22 3 1 32 3 9 42 4 0 58 4 4 69 4 10 95 4 11 115 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231702 2317 3 2 1995 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 7 7 30 30 57 57 80 81 103 103 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 7 24 2 11 38 3 6 42 -7 60 -7 71 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231901 2319 3 2 1978 95 95 127 127 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 3 51 54 4 9 68 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231902 2319 3 1 1984 25 25 57 57 -7 -7 -7 -7 127 127 150 150 174 173 -7 -7 -7 -7 -7 -7 -7 -7 0 34 34 36 3 11 40 -7 -7 -7 -7 -7 -7 4 9 74 5 2 92 5 9 140 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231903 2319 3 1 1985 10 10 41 41 -7 -7 -7 -7 112 112 134 134 158 158 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -3 -3 3 2 35 -7 -7 -7 -7 -7 -7 4 2 60 4 7 71 4 11 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231904 2319 3 1 1989 -7 -7 -7 -7 -7 -7 -7 -7 65 65 87 87 112 112 136 136 158 158 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 6 40 4 1 50 4 5 65 4 6 82 -7 104 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231905 2319 3 1 1993 -7 -7 -7 -7 -7 -7 -7 -7 19 19 42 42 66 66 90 90 112 112 136 136 160 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 9 35 3 0 28 3 6 37 4 0 45 -7 54 -7 68 -7 90 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
231906 2319 3 1 2006 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 15 -7 -7 30 19 -7 40 -7 -7 -7 29 81 71 -7 40 37 37 532
232201 2322 3 1 1997 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 13 13 40 40 62 62 86 86 110 108 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 7 19 3 2 30 -7 39 -7 44 -7 58 51 56 135 130 54 68 -7 60 160 153 59 86 57 85 -7 -7 -7 -7 -7 -7 532
233301 2333 3 1 1989 -7 -7 -7 -7 16 16 40 40 62 62 85 85 109 109 135 135 158 157 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 2 21 3 1 30 3 6 40 3 11 50 4 4 65 4 2 86 -7 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
233901 2339 3 2 1994 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 18 18 45 43 68 68 92 92 115 115 139 137 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 9 22 3 2 32 3 7 40 -7 56 -7 70 -7 100 -7 95 165 159 -7 110 -7 130 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
233902 2339 3 2 1994 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 18 18 45 43 68 68 92 92 115 115 139 137 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 8 21 3 2 32 3 6 41 -7 57 -7 70 -7 95 59 85 165 159 -7 108 -7 110 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234001 2340 3 1 1979 87 87 112 112 141 141 162 161 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 0 48 56 4 3 71 -2 -7 -7 5 1 114 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234002 2340 3 1 1981 55 55 80 80 109 109 130 130 152 152 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 6 42 42 3 9 50 -2 -2 -2 4 7 90 4 11 110 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234003 2340 3 1 1990 -7 -7 -7 -7 1 1 22 22 45 45 67 67 92 92 122 122 144 144 164 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 1 10 12 0 33 32 3 6 44 4 0 78 4 6 106 -2 -2 -2 -7 120 -7 182 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234201 2342 3 1 1980 64 64 93 93 118 118 141 142 164 164 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 11 47 42 4 0 55 4 5 68 5 0 80 5 5 112 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234202 2342 3 1 1984 18 18 46 46 72 72 95 95 117 117 144 143 164 164 -7 -7 -7 -7 -7 -7 -7 -7 0 35 35 32 3 2 40 3 8 51 4 3 60 5 7 74 5 0 94 5 4 135 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234701 2347 2 1 1979 83 83 110 110 136 136 160 160 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 2 50 72 4 3 100 4 8 129 5 5 160 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234702 2347 2 1 1980 65 65 94 94 118 118 142 142 166 166 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 9 45 53 3 11 68 4 5 81 4 10 98 5 6 140 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234703 2347 2 1 1988 -7 -7 2 2 26 26 50 50 74 74 96 97 120 120 146 146 168 168 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 9 32 3 6 45 4 1 61 4 2 76 5 1 85 5 6 140 -7 175 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
234801 2348 2 2 1976 116 116 145 145 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 7 55 67 4 5 91 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
235501 2355 2 2 1982 47 47 77 77 -7 -7 125 125 147 147 170 170 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 7 43 42 3 11 55 -7 -7 -7 5 0 110 5 5 140 5 9 185 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
235502 2355 2 1 1985 4 4 32 32 58 58 81 81 106 106 127 127 151 151 -7 -7 -7 -7 -7 -7 -7 -7 0 27 27 18 3 0 35 3 10 46 4 4 58 4 7 68 5 11 85 5 5 65 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
235503 2355 2 1 1986 -7 -7 23 23 47 47 71 71 96 96 116 116 141 141 167 167 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 8 27 3 7 40 4 1 51 4 6 64 4 11 84 5 4 130 5 11 210 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
235701 2357 2 1 1977 102 102 131 131 -7 -7 180 180 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 4 6 54 72 4 9 81 -7 -7 -7 5 11 139 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
235702 2357 2 2 1981 53 53 82 82 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 3 6 42 36 3 11 45 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
235901 2359 2 2 1983 33 33 60 60 84 84 108 108 132 132 155 155 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 2 7 31 32 3 5 36 3 10 50 0 50 59 4 6 81 5 2 109 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 -7 532
